Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
08/15/2021,36027,33,Dutchess County,NY,56,164773,164767,63.4,156323,65.3,43729,81.9,97.5,181391,61.7,181379,69.7,170893,71.4,47075,88.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,UNK,33,Unknown County,GU,0,18857,18856,0,17638,0,3386,0,81.2,26187,0,26185,0,24228,0,4977,0,,,,,
08/15/2021,48021,33,Bastrop County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,30085,33,Roosevelt County,MT,43.2,4751,4751,56.3,4477,61.2,1333,99.9,95.6,5701,51.8,5698,67.5,5254,71.8,1435,99.9,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,36053,33,Madison County,NY,51.6,36597,36597,58.7,34492,60,10103,75.4,97.5,39074,55.1,39072,62.7,36703,63.8,10694,79.8,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,37015,33,Bertie County,NC,35.1,6655,6653,39.5,6515,41.6,2701,60.3,96.3,8989,47.4,8986,53.3,8758,56,3488,77.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,22083,33,Richland Parish,LA,31.3,6297,6297,36.9,6212,40.2,2557,70.2,96.1,7502,37.3,7502,44,7266,47,2769,76,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,48129,33,Donley County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,13151,33,Henry County,GA,15.5,36255,36252,18.2,33676,19.2,9454,33.7,54.5,41607,17.7,41592,20.9,37636,21.5,10335,36.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
08/15/2021,31017,33,Brown County,NE,29.9,884,884,34.4,868,37.4,417,52.3,88.8,932,31.5,,0,,0,,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,9007,33,Middlesex County,CT,70.8,115077,115040,79.1,108713,80.9,32289,94.8,98.4,125524,77.3,125414,86.3,117755,87.6,34134,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,12089,33,Nassau County,FL,43.5,38544,38543,49.9,37542,52.8,17009,84.1,98.6,46837,52.8,46833,60.6,45090,63.4,18669,92.3,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,22091,33,St. Helena Parish,LA,21.2,2149,2148,24.5,2059,25.6,840,40.2,96.1,2824,27.9,2823,32.2,2649,33,914,43.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
08/15/2021,37009,33,Ashe County,NC,40,10890,10887,45,10607,47.2,4305,59.4,96.3,13256,48.7,13245,54.7,12763,56.8,5148,71,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,13235,33,Pulaski County,GA,8.3,925,925,9.4,881,9.7,203,8,54.5,1249,11.2,1249,12.6,1162,12.7,250,9.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,39103,33,Medina County,OH,52.6,94629,94629,61,89384,63.8,28599,86.2,97.6,98309,54.7,98309,63.4,92240,65.8,28935,87.2,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,39113,33,Montgomery County,OH,45.4,241456,241456,53.2,230553,55.6,76313,78.3,97.6,257378,48.4,257373,56.7,244190,58.8,79515,81.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,17201,33,Winnebago County,IL,42.7,120517,120347,50.3,114928,53.1,37993,74.8,97.7,154532,54.7,154173,64.4,145385,67.1,45871,90.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,29049,33,Clinton County,MO,35.9,7326,7326,41.9,6994,44.7,2472,66.8,90.9,8655,42.5,8655,49.6,8189,52.3,2759,74.5,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,36123,33,Yates County,NY,44.3,11033,11033,52,10575,54.4,4110,77.3,97.5,11783,47.3,11782,55.5,11245,57.9,4366,82.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,19087,33,Henry County,IA,43.8,8742,8742,51,8500,54.3,3088,79.3,97.5,9536,47.8,9536,55.6,9184,58.6,3295,84.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,54005,33,Boone County,WV,29.9,6421,6417,34.3,6099,35.9,2411,53.7,57.8,7884,36.7,7878,42.2,7428,43.7,2756,61.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,27099,33,Mower County,MN,49.7,19893,19847,59.3,18722,62.4,6387,86.1,94.5,21518,53.7,21459,64.2,20084,66.9,6538,88.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,21213,33,Simpson County,KY,40.6,7539,7539,48.2,7305,51.6,2504,80.7,93.4,8638,46.5,8638,55.2,8268,58.4,2675,86.2,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,72021,33,Bayamon Municipio,PR,66.9,113272,113264,75,106046,76.3,29137,99.9,96,129167,76.3,129127,85.5,120378,86.7,32076,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,21205,33,Rowan County,KY,39.7,9701,9701,45.7,9339,47.4,2812,79.4,93.4,11051,45.2,11051,52,10500,53.3,2962,83.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,66010,33,Guam,GU,49.1,81465,81460,57.5,74232,57.4,11172,39.8,81.2,83811,50.6,,0,,0,,0,,,,,
08/15/2021,6053,33,Monterey County,CA,53.2,230851,230360,64.2,213975,66.6,46183,76,97.3,273004,62.9,272205,75.8,251308,78.2,53829,88.6,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,18171,33,Warren County,IN,37.5,3103,3103,44,2983,46.4,1202,70.7,98.6,3321,40.2,3321,47.1,3171,49.3,1236,72.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,36083,33,Rensselaer County,NY,58.5,92911,92905,67.1,88021,68.7,23941,86.1,97.5,99918,63,99887,72.1,94262,73.6,25298,91,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,12003,33,Baker County,FL,21.8,6368,6368,25.9,6262,28.2,2581,62.7,98.6,9695,33.2,9690,39.3,9377,42.2,2996,72.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,8061,33,Kiowa County,CO,31,436,436,37.2,429,39.9,214,66,97.4,466,33.1,466,39.7,454,42.3,217,67,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,20105,33,Lincoln County,KS,36.5,1082,1082,42.2,1056,45.6,520,69.1,93.5,1178,39.8,1178,45.9,1146,49.4,550,73,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,28043,33,Grenada County,MS,36.2,7514,7514,42.8,7305,46.1,2831,75.3,98.3,9063,43.7,9063,51.7,8650,54.6,3072,81.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,21229,33,Washington County,KY,41.2,4986,4986,48.7,4844,52,1725,77.2,93.4,5641,46.6,5641,55.1,5415,58.2,1862,83.3,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,31109,33,Lancaster County,NE,54.5,173955,173945,64.2,162438,65.8,41487,90.4,88.8,185839,58.2,185812,68.6,171751,69.6,41611,90.7,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,27121,33,Pope County,MN,46.8,5263,5256,54.4,5082,57.2,2292,82.4,94.5,5662,50.3,5653,58.5,5441,61.2,2409,86.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48137,33,Edwards County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,54057,33,Mineral County,WV,31.8,8539,8535,36.5,8243,38.3,3573,60,57.8,9822,36.6,9818,42,9391,43.6,3866,65,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,46085,33,Lyman County,SD,48.3,1826,1826,60.2,1712,64.1,503,82.2,83.7,2186,57.8,2186,72.1,2003,75,538,87.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,55115,33,Shawano County,WI,42.6,17433,17431,49.3,16776,52.2,6603,74.8,97,18995,46.4,18992,53.7,18073,56.2,6864,77.8,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,8029,33,Delta County,CO,38.5,12001,11996,43.9,11700,46.7,5787,69.3,97.4,13343,42.8,13330,48.8,12947,51.7,6352,76.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,19001,33,Adair County,IA,41.1,2937,2937,48,2818,50.4,1194,72.5,97.5,3221,45,3221,52.6,3073,54.9,1277,77.5,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,6025,33,Imperial County,CA,59.1,107139,106827,73,96680,74.6,18437,76.4,97.3,133088,73.4,132534,90.6,118428,91.4,22254,92.2,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,12037,33,Franklin County,FL,36,4360,4360,40,4321,42.1,2281,78,98.6,5169,42.6,5168,47.5,5070,49.4,2469,84.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,13085,33,Dawson County,GA,7.6,1985,1985,8.7,1881,9,512,9.7,54.5,2245,8.6,2245,9.9,2095,10,714,13.5,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
08/15/2021,19193,33,Woodbury County,IA,44.1,45496,45494,53.2,43330,56.7,13025,82.1,97.5,50514,49,50511,59.1,47529,62.2,13751,86.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,21135,33,Lewis County,KY,25.4,3367,3367,29.5,3279,31.6,1228,50,93.4,3782,28.5,3782,33.2,3669,35.4,1309,53.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,21077,33,Gallatin County,KY,31.7,2814,2814,37.6,2703,40,902,71.8,93.4,3199,36.1,3199,42.7,3035,45,941,74.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,22087,33,St. Bernard Parish,LA,33.5,15848,15847,40.8,15260,43.9,4112,72.6,96.1,19572,41.4,19570,50.4,18425,53,4383,77.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,21029,33,Bullitt County,KY,37.6,30681,30681,43.5,29291,45.7,8487,64.2,93.4,35210,43.1,35208,49.9,33208,51.9,9075,68.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,38095,33,Towner County,ND,38.5,843,841,45,812,47.3,351,63.5,95.1,893,40.8,891,47.7,853,49.7,359,64.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,12079,33,Madison County,FL,31.6,5844,5844,35.9,5769,38.2,2676,68.6,98.6,7710,41.7,7710,47.4,7464,49.5,3025,77.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,35009,33,Curry County,NM,25.2,12344,12342,30.8,12022,33.3,2259,35.9,83.1,12500,25.5,,0,,0,,0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
08/15/2021,53013,33,Columbia County,WA,36.1,1437,1437,40.8,1387,42.4,654,57.7,96.2,1663,41.7,1663,47.2,1605,49.1,778,68.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,54095,33,Tyler County,WV,17.1,1465,1465,19.5,1408,20.3,632,31.4,57.8,1715,20,1713,22.7,1642,23.7,693,34.4,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,29053,33,Cooper County,MO,32.2,5705,5705,37.4,5523,39.8,2130,65.6,90.9,6845,38.7,6845,44.9,6509,46.9,2347,72.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,2016,33,Aleutians West Census Area,AK,51.8,2919,2914,56.2,2813,56.3,242,57.8,96.9,3488,61.9,3482,67.1,3345,67,271,64.7,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,39059,33,Guernsey County,OH,35.7,13892,13891,41.7,13582,44.8,5780,74.1,97.6,14414,37.1,14414,43.3,14045,46.3,5881,75.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,16039,33,Elmore County,ID,32,8812,,,8741,42.5,2645,68.2,97.7,12027,43.7,,,11896,57.9,3173,81.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,46013,33,Brown County,SD,44.5,17283,17282,52.9,16638,56.1,5567,80,83.7,19209,49.5,19208,58.8,18159,61.3,5667,81.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,31163,33,Sherman County,NE,32.8,984,984,37.8,961,40.7,492,58.4,88.8,,0,,0,,0,,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,24029,33,Kent County,MD,57.3,11134,11134,63.7,10788,65.7,4744,90.1,98.6,12307,63.4,12307,70.4,11847,72.1,5040,95.7,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,40043,33,Dewey County,OK,21.1,1030,1030,25.8,1018,28.7,502,56.5,93.6,1133,23.2,1133,28.4,1107,31.2,528,59.5,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,39169,33,Wayne County,OH,36.4,42065,42062,43.2,40459,46.1,15524,73.3,97.6,43748,37.8,43744,44.9,41859,47.7,15976,75.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,37143,33,Perquimans County,NC,19.9,2685,2685,22.7,2643,24.1,1380,37.6,96.3,4576,34,4576,38.6,4512,41.2,2453,66.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,48431,33,Sterling County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,27101,33,Murray County,MN,42.8,3507,3505,49.7,3391,52.7,1568,73.5,94.5,3911,47.7,3905,55.4,3747,58.2,1639,76.8,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,51187,33,Warren County,VA,4.3,1740,1739,5,1691,5.4,602,8.9,51.3,2134,5.3,2133,6.2,2061,6.5,690,10.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,37177,33,Tyrrell County,NC,34.5,1387,1386,39.2,1359,41.3,543,67,96.3,1620,40.3,1618,45.8,1559,47.4,587,72.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,46105,33,Perkins County,SD,21.4,614,614,25,609,26.8,331,43.6,83.7,,0,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,38055,33,McLean County,ND,35.2,3323,3322,41.3,3275,44.4,1490,65,95.1,3911,41.4,3909,48.6,3823,51.9,1628,71.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,55133,33,Waukesha County,WI,57.3,231417,231413,66,218196,68.6,68976,88.9,97,249677,61.8,249663,71.2,233543,73.4,71420,92.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,28153,33,Wayne County,MS,24.5,4950,4950,29.2,4842,31.7,2022,56.9,98.3,6347,31.4,6347,37.5,6078,39.8,2197,61.8,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,18175,33,Washington County,IN,32.7,9168,9168,38.3,8918,41.3,3356,69,98.6,10014,35.7,10014,41.8,9644,44.7,3485,71.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,13173,33,Lanier County,GA,7.3,761,761,8.7,725,9.1,227,15.4,54.5,941,9,941,10.8,862,10.9,238,16.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,17151,33,Pope County,IL,23.8,996,995,25.5,972,26.4,513,43.4,97.7,1250,29.9,1250,32,1209,32.9,587,49.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
08/15/2021,20179,33,Sheridan County,KS,29.2,737,737,34.6,725,38.1,347,58,93.5,802,31.8,802,37.6,785,41.2,367,61.4,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,6069,33,San Benito County,CA,47.8,30016,29945,57.1,27566,58.9,5823,70.6,97.3,35356,56.3,35254,67.2,32333,69.1,6756,81.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,20021,33,Cherokee County,KS,34.4,6868,6868,40.2,6625,43,2548,64.8,93.5,8163,40.9,8163,47.8,7718,50.1,2759,70.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,8109,33,Saguache County,CO,28.5,1942,1942,32.7,1898,35.3,750,44.8,97.4,2080,30.5,2079,35,2022,37.6,767,45.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
08/15/2021,48205,33,Hartley County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,38061,33,Mountrail County,ND,28.8,3042,3040,35.9,2912,38.1,802,65.5,95.1,4586,43.5,4578,54,4302,56.3,1046,85.4,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,39063,33,Hancock County,OH,41.1,31181,31181,48.1,29975,50.8,10228,76.3,97.6,31234,41.2,,0,,0,,0,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,37049,33,Craven County,NC,44.2,45098,45066,51.6,43463,54.1,17373,86.4,96.3,50792,49.7,50676,58,48441,60.3,18009,89.6,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,48467,33,Van Zandt County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,8075,33,Logan County,CO,28.6,6407,6404,32.5,6287,34.2,2509,61.9,97.4,6972,31.1,6963,35.3,6790,36.9,2601,64.1,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,46107,33,Potter County,SD,41.7,898,898,48.1,882,51.9,438,69.7,83.7,,0,,0,,0,,0,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,54035,33,Jackson County,WV,16.7,4768,4765,19.3,4461,19.8,1745,29.3,57.8,6032,21.1,6028,24.4,5642,25,2002,33.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,8003,33,Alamosa County,CO,44.8,7265,7247,53.5,6839,55.6,1948,86.4,97.4,8005,49.3,7983,58.9,7487,60.8,2048,90.9,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,19103,33,Johnson County,IA,61.4,92850,92850,71,87217,72,17743,95.6,97.5,98712,65.3,98710,75.5,92141,76.1,18126,97.6,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,22027,33,Claiborne Parish,LA,29.1,4565,4565,33,4528,35.1,1855,60.7,96.1,5281,33.7,5281,38.2,5158,40,1979,64.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,6079,33,San Luis Obispo County,CA,47.9,135585,135374,54,128759,55.1,41479,70.2,97.3,158604,56,158197,63.1,149549,64,47892,81.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,39075,33,Holmes County,OH,14.5,6359,6358,18.1,6182,20.3,2856,46.4,97.6,,0,,0,,0,,0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
08/15/2021,53001,33,Adams County,WA,40.4,8073,8073,53.6,7737,60.4,1888,83.4,96.2,9060,45.3,9059,60.1,8558,66.8,1998,88.3,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,39107,33,Mercer County,OH,31.7,13031,13030,38.3,12785,41.9,5684,75.8,97.6,13398,32.5,13396,39.4,13079,42.9,5764,76.9,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,UNK,33,Unknown County,UT,0,42193,42174,0,40450,0,5782,0,97.1,,0,,0,,0,,0,,,,,
08/15/2021,51135,33,Nottoway County,VA,14.9,2272,2272,17.1,2196,17.9,938,31.8,51.3,2593,17,2592,19.5,2488,20.3,1006,34.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
08/15/2021,6045,33,Mendocino County,CA,53.2,46142,46025,61.7,43743,63.9,15436,77.1,97.3,53801,62,53642,71.9,50747,74.2,17318,86.5,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,1087,33,Macon County,AL,33.5,6055,6055,37.8,5888,39.3,2293,60.6,91.9,8124,45,8123,50.7,7807,52.1,2901,76.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,20091,33,Johnson County,KS,59.5,358397,358391,70.5,332968,72.8,85375,94.3,93.5,421329,69.9,421304,82.9,387210,84.6,101510,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,6097,33,Sonoma County,CA,62.9,310757,309974,71.5,291163,73,83761,81.9,97.3,355061,71.8,353923,81.7,330901,83,94915,92.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,13183,33,Long County,GA,3.9,770,770,4.8,697,4.9,157,7.9,54.5,1030,5.3,1030,6.4,902,6.3,174,8.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,21075,33,Fulton County,KY,42,2506,2506,49.1,2476,52.7,1132,91.4,93.4,2967,49.7,2966,58.1,2906,61.9,1236,99.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
